k_star,persistence,replication,reference,k,gap,se,log_w,argmax_is_1
3,0.99,3,lognormal,1,-0.03274578018518781,0.04497329106451533,6.192643093874145,0
3,0.99,3,lognormal,2,0.04652424003838895,0.07068345766462826,5.166973505173062,0
3,0.99,3,lognormal,3,0.12634985700418166,0.09523069447690606,4.464358221205586,0
3,0.99,3,lognormal,4,0.1285834267298296,0.08687992804318855,3.960213512878996,0
3,0.99,3,lognormal,5,0.16238498342051244,0.11191185839554879,3.5547358521576093,0
3,0.99,3,lognormal,6,0.19600278658103987,0.1309906753294227,3.1739919908893923,0
3,0.99,4,uniform,1,1.3462144892183758,0.020057819748064563,6.3818087520664335,1
3,0.99,4,uniform,2,0.9090773697685819,0.02160349843974125,5.426489064713735,1
3,0.99,4,uniform,3,0.7998084603916249,0.02282055662696368,4.7186033146134765,1
3,0.99,4,uniform,4,0.7390907919938243,0.023818224308167744,4.200606222583091,1
3,0.99,4,uniform,5,0.7227851257653777,0.016165546428514012,3.7807519131086886,1
3,0.99,4,uniform,6,0.7165243666481849,0.02255006004749722,3.421302748675368,1
3,0.99,4,gaussian,1,0.0048832314493747475,0.031020861529312216,6.3818087520664335,0
3,0.99,4,gaussian,2,-0.047578364405467255,0.045922995668427974,5.426489064713735,0
3,0.99,4,gaussian,3,0.004490729735580956,0.04676933360826654,4.7186033146134765,0
3,0.99,4,gaussian,4,0.01820311219941484,0.0474335946417275,4.200606222583091,0
3,0.99,4,gaussian,5,0.03436140341971017,0.05806715422372837,3.7807519131086886,0
3,0.99,4,gaussian,6,0.09002957540531309,0.053663732657033066,3.421302748675368,0
3,0.99,4,lognormal,1,0.0637056564916918,0.06931174743060024,6.3818087520664335,0
3,0.99,4,lognormal,2,0.05707156764717958,0.10185028229478438,5.426489064713735,0
3,0.99,4,lognormal,3,0.0992707923506222,0.09598048785207144,4.7186033146134765,0
3,0.99,4,lognormal,4,0.13655020970041054,0.10261228676100222,4.200606222583091,0
3,0.99,4,lognormal,5,0.13907547046554125,0.14354178418008587,3.7807519131086886,0
3,0.99,4,lognormal,6,0.15341838353918336,0.11296722466332194,3.421302748675368,0
3,0.99,5,uniform,1,1.07611995548878,0.02712551557351413,5.849537259256132,1
3,0.99,5,uniform,2,0.7103691657293947,0.027057034448629256,4.826948821890792,1
3,0.99,5,uniform,3,0.4574641652863223,0.028451337027986766,4.256060125951802,1
3,0.99,5,uniform,4,0.4208512782781857,0.019282775194151277,3.7275110876540025,1
3,0.99,5,uniform,5,0.423972034575002,0.0238165923138805,3.271492210978862,1
3,0.99,5,uniform,6,0.45361446060737753,0.017831367484463734,2.8751955247624013,1
3,0.99,5,gaussian,1,-0.0054261617558646336,0.044627027501670524,5.849537259256132,0
3,0.99,5,gaussian,2,0.016644035513733613,0.03558017275257951,4.826948821890792,0
3,0.99,5,gaussian,3,-0.0749232403410236,0.03799280654165965,4.256060125951802,0
3,0.99,5,gaussian,4,-0.015562739493653499,0.04364534988746444,3.7275110876540025,0
3,0.99,5,gaussian,5,0.04155844997239777,0.04532195445357636,3.271492210978862,0
3,0.99,5,gaussian,6,0.12416245549962035,0.045711809385132134,2.8751955247624013,0
3,0.99,5,lognormal,1,0.08670561221532846,0.06411823617136544,5.849537259256132,0
3,0.99,5,lognormal,2,0.14325611058357257,0.06480191228844633,4.826948821890792,0
3,0.99,5,lognormal,3,0.050766798905354626,0.08798927492735889,4.256060125951802,0
3,0.99,5,lognormal,4,0.13294039981348105,0.11572126593256346,3.7275110876540025,0
3,0.99,5,lognormal,5,0.16549053120636392,0.09243068381037577,3.271492210978862,0
3,0.99,5,lognormal,6,0.24076681242808817,0.10430441727929232,2.8751955247624013,0
3,0.99,6,uniform,1,1.4692761879215759,0.021684789868124874,6.692250897252514,1
3,0.99,6,uniform,2,1.180480649197989,0.018779868868937306,5.588256230266222,1
3,0.99,6,uniform,3,1.1057940264501775,0.021212052940467827,4.8591379615609975,1
3,0.99,6,uniform,4,1.0965143578287302,0.022619766360666867,4.290788574695788,1
3,0.99,6,uniform,5,1.0428613019197086,0.0192929532243625,3.889092484495951,1
3,0.99,6,uniform,6,0.9933159452527529,0.02234260361692621,3.5739310013478955,1
3,0.99,6,gaussian,1,0.0002551858898538484,0.03766379564596455,6.692250897252514,0
3,0.99,6,gaussian,2,0.1080249628301404,0.03717898657639373,5.588256230266222,0
3,0.99,6,gaussian,3,0.1656122456148852,0.036954716461028686,4.8591379615609975,0
3,0.99,6,gaussian,4,0.25420358449917213,0.04107218977123899,4.290788574695788,0
3,0.99,6,gaussian,5,0.24614168043834672,0.05626446940526241,3.889092484495951,0
3,0.99,6,gaussian,6,0.25102925279198507,0.058712601886216347,3.5739310013478955,0
3,0.99,6,lognormal,1,-0.47606959521089554,0.04905813881847197,6.692250897252514,0
3,0.99,6,lognormal,2,-0.3303280177438799,0.1061395880157187,5.588256230266222,0
3,0.99,6,lognormal,3,-0.23698973836825932,0.10852911032634996,4.8591379615609975,0
3,0.99,6,lognormal,4,-0.18132691323481254,0.09057848476829694,4.290788574695788,0
3,0.99,6,lognormal,5,-0.19504876728851217,0.11362130509087535,3.889092484495951,0
3,0.99,6,lognormal,6,-0.1791582027210401,0.12197592448581095,3.5739310013478955,0
3,0.99,7,uniform,1,1.2889321046750641,0.01967136693263705,5.906867502330571,1
3,0.99,7,uniform,2,1.0066551914105002,0.01955638239655715,4.807494302800421,1
3,0.99,7,uniform,3,0.8585791440737465,0.026493784136191436,4.13874825448925,1
3,0.99,7,uniform,4,0.6869983229972103,0.022725653553788094,3.735713259378601,1
3,0.99,7,uniform,5,0.7557828149242463,0.013803678205966757,3.2168488674115956,1
3,0.99,7,uniform,6,0.71540869169826,0.022410638771499142,2.8877486647307706,1
3,0.99,7,gaussian,1,0.0033281254413228822,0.03585020075869593,5.906867502330571,0
3,0.99,7,gaussian,2,0.09143464191063622,0.04153077080690853,4.807494302800421,0
3,0.99,7,gaussian,3,0.10817802687101885,0.039509970226283275,4.13874825448925,0
3,0.99,7,gaussian,4,0.022576373059727484,0.042454147572079055,3.735713259378601,0
3,0.99,7,gaussian,5,0.1473363498253244,0.04829024113570044,3.2168488674115956,0
3,0.99,7,gaussian,6,0.13727784663134246,0.05493604026953206,2.8877486647307706,0
3,0.99,7,lognormal,1,0.151266565047262,0.059337100816675065,5.906867502330571,0
3,0.99,7,lognormal,2,0.29831510230814384,0.08428627753414816,4.807494302800421,0
3,0.99,7,lognormal,3,0.314626196933105,0.10627601701073902,4.13874825448925,0
3,0.99,7,lognormal,4,0.2584948630751658,0.0777029596237456,3.735713259378601,0
3,0.99,7,lognormal,5,0.3886326117826955,0.11097000642382995,3.2168488674115956,0
3,0.99,7,lognormal,6,0.32519897160136013,0.09423918673052659,2.8877486647307706,0
3,0.99,8,uniform,1,0.9205711530864402,0.019349864086160354,6.1929934184108495,1
3,0.99,8,uniform,2,0.5994593597515312,0.026342747207922332,5.125705165112539,1
3,0.99,8,uniform,3,0.48445301694173537,0.024425330926449555,4.4240458796446305,1
3,0.99,8,uniform,4,0.5968142739693403,0.016328758306119358,3.7392257745283,1
3,0.99,8,uniform,5,0.5730112558016094,0.023132639671983177,3.303857214864186,1
3,0.99,8,uniform,6,0.5100379037386111,0.025537979179462284,3.0066674407240654,1
3,0.99,8,gaussian,1,-0.0008275166278881585,0.029926074900816408,6.1929934184108495,0
3,0.99,8,gaussian,2,0.05652270121031311,0.0462605550515352,5.125705165112539,0
3,0.99,8,gaussian,3,0.11402496766244674,0.04519773226667998,4.4240458796446305,0
3,0.99,8,gaussian,4,0.32573462937007003,0.049456792838757646,3.7392257745283,0
3,0.99,8,gaussian,5,0.34578831248685926,0.04526472536876328,3.303857214864186,0
3,0.99,8,gaussian,6,0.33068510039962495,0.03891082261451632,3.0066674407240654,0
3,0.99,8,lognormal,1,-0.004111583210652192,0.058041477774558585,6.1929934184108495,0
3,0.99,8,lognormal,2,0.11463656380106979,0.06454301743314618,5.125705165112539,0
3,0.99,8,lognormal,3,0.16920656267194367,0.08532172322103312,4.4240458796446305,0
3,0.99,8,lognormal,4,0.3903774186126481,0.10795254974018087,3.7392257745283,0
3,0.99,8,lognormal,5,0.37654894764617897,0.11850286709793383,3.303857214864186,0
3,0.99,8,lognormal,6,0.40777281629874684,0.10900386990521055,3.0066674407240654,0
3,0.99,9,uniform,1,1.519460728735881,0.02131473925511295,6.583717928270042,1
3,0.99,9,uniform,2,1.0636673903017622,0.020313017267538126,5.659571369531437,1
3,0.99,9,uniform,3,1.0309068995855108,0.019182514025783613,4.8736585685164675,1
3,0.99,9,uniform,4,1.0291544880286114,0.022093254568560528,4.297754313921748,1
3,0.99,9,uniform,5,0.9471530868628224,0.023701622823088072,3.921995226960178,1
3,0.99,9,uniform,6,0.8871442494456527,0.02380457275024874,3.6173791148520085,1
3,0.99,9,gaussian,1,-0.0030440463580321264,0.03460954629963544,6.583717928270042,0
3,0.99,9,gaussian,2,-0.07275165861384725,0.03966958307517726,5.659571369531437,0
3,0.99,9,gaussian,3,0.04730570588343319,0.03693458470225606,4.8736585685164675,0
3,0.99,9,gaussian,4,0.1574559757418248,0.057628944402188624,4.297754313921748,0
3,0.99,9,gaussian,5,0.1167420090989757,0.051360095025500874,3.921995226960178,0
3,0.99,9,gaussian,6,0.09477170548535963,0.047521898031150846,3.6173791148520085,0
3,0.99,9,lognormal,1,-0.29274065776921177,0.052111774561336,6.583717928270042,0
3,0.99,9,lognormal,2,-0.3294575725462625,0.07377301083360535,5.659571369531437,0
3,0.99,9,lognormal,3,-0.20668434851902706,0.07579303056943838,4.8736585685164675,0
3,0.99,9,lognormal,4,-0.08631248456656859,0.10904465679809167,4.297754313921748,0
3,0.99,9,lognormal,5,-0.09832004489015977,0.11644129959394514,3.921995226960178,0
3,0.99,9,lognormal,6,-0.1599082209400411,0.15126706504725893,3.6173791148520085,0
4,0.9,0,uniform,1,1.3038589894402781,0.019075457763992668,7.137630453520777,1
4,0.9,0,uniform,2,0.9122889489498753,0.015727083067815808,6.141092993961061,1
4,0.9,0,uniform,3,0.692031562215897,0.01690804187171997,5.549364894927201,1
4,0.9,0,uniform,4,0.7417663475648055,0.015156748613474321,4.92589046211735,1
4,0.9,0,uniform,5,0.7180253245764616,0.016085604183551698,4.501757839677015,1
4,0.9,0,uniform,6,0.7936408924020837,0.021204024491340984,4.068414098516931,1
4,0.9,0,gaussian,1,-0.004619324581960349,0.0321012810056592,7.137630453520777,0
4,0.9,0,gaussian,2,-0.015243927450706352,0.032413668206176825,6.141092993961061,0
4,0.9,0,gaussian,3,-0.0827359752101735,0.04767659624416576,5.549364894927201,0
4,0.9,0,gaussian,4,0.061237114175255236,0.04134575151046212,4.92589046211735,0
4,0.9,0,gaussian,5,0.10192574086996853,0.051439810095201766,4.501757839677015,0
4,0.9,0,gaussian,6,0.1889451015455803,0.042273202753035914,4.068414098516931,0
4,0.9,0,lognormal,1,-0.08863081344671375,0.05890778159564183,7.137630453520777,0
4,0.9,0,lognormal,2,-0.045218592671879776,0.06217093283473651,6.141092993961061,0
4,0.9,0,lognormal,3,-0.10081439611474607,0.08742842088706358,5.549364894927201,0
4,0.9,0,lognormal,4,0.046152916708625646,0.08733935941347604,4.92589046211735,0
4,0.9,0,lognormal,5,0.08598000336639533,0.14219895378005462,4.501757839677015,0
4,0.9,0,lognormal,6,0.163944027076516,0.10514543951535907,4.068414098516931,0
4,0.9,1,uniform,1,1.2538905749714324,0.016966980580549733,6.6208558888572435,1
4,0.9,1,uniform,2,0.8696163518398414,0.02317678315636088,5.624416280202521,1
4,0.9,1,uniform,3,0.6856423817369866,0.020349001021314303,4.991402633389416,1
4,0.9,1,uniform,4,0.6039721739648698,0.022139119443485594,4.498332673406469,1
4,0.9,1,uniform,5,0.5316957887567346,0.020720111273325344,4.118879093870298,1
4,0.9,1,uniform,6,0.564539550517626,0.02269869210111801,3.7227461246651705,1
4,0.9,1,gaussian,1,-0.0039087609455359384,0.036719223898478315,6.6208558888572435,0
4,0.9,1,gaussian,2,-0.006792716009693223,0.0354126055240737,5.624416280202521,0
4,0.9,1,gaussian,3,-0.033625177496277914,0.043230760568513736,4.991402633389416,0
4,0.9,1,gaussian,4,-0.024982396938938223,0.061410003989253614,4.498332673406469,0
4,0.9,1,gaussian,5,-0.03453173331160375,0.03421985009860396,4.118879093870298,0
4,0.9,1,gaussian,6,0.04328924228092612,0.04938494690191408,3.7227461246651705,0
4,0.9,1,lognormal,1,0.13645088715009113,0.05735752429214786,6.6208558888572435,0
4,0.9,1,lognormal,2,0.17178091998074319,0.06942850663366425,5.624416280202521,0
4,0.9,1,lognormal,3,0.19602817614948798,0.07978920727202805,4.991402633389416,0
4,0.9,1,lognormal,4,0.1685418512861645,0.08249794118145118,4.498332673406469,0
4,0.9,1,lognormal,5,0.19683476554714296,0.1000440403993618,4.118879093870298,0
4,0.9,1,lognormal,6,0.22123020425320128,0.0839086362390206,3.7227461246651705,0
4,0.9,2,uniform,1,1.8396331274370592,0.022727442978837095,7.785347482790325,1
4,0.9,2,uniform,2,1.323540569279558,0.022830811475168786,6.9126006642077815,1
4,0.9,2,uniform,3,1.2507138687438717,0.016691874460807717,6.176343708850992,1
4,0.9,2,uniform,4,1.4183229568892228,0.019213324222042066,5.436344366795935,1
4,0.9,2,uniform,5,1.3830979820059435,0.02237890429265834,5.018008697860399,1
4,0.9,2,uniform,6,1.3527847046181165,0.02463949514783219,4.686854298129694,1
4,0.9,2,gaussian,1,-0.007113766484295958,0.031752500225924615,7.785347482790325,0
4,0.9,2,gaussian,2,-0.15106653079703847,0.04045672304246922,6.9126006642077815,0
4,0.9,2,gaussian,3,-0.05568750387346544,0.04798268430624393,6.176343708850992,0
4,0.9,2,gaussian,4,0.19198851025738328,0.05229823126129343,5.436344366795935,0
4,0.9,2,gaussian,5,0.23014852026263188,0.04622421930338668,5.018008697860399,0
4,0.9,2,gaussian,6,0.23278445121588476,0.058998299176951215,4.686854298129694,0
4,0.9,2,lognormal,1,-0.4490082322488709,0.05960238300635052,7.785347482790325,0
4,0.9,2,lognormal,2,-0.5383508425399839,0.07065729710937953,6.9126006642077815,0
4,0.9,2,lognormal,3,-0.43371047024573617,0.09183283013561788,6.176343708850992,0
4,0.9,2,lognormal,4,-0.18382864492318784,0.10934956857709748,5.436344366795935,0
4,0.9,2,lognormal,5,-0.13381754704698512,0.12106792504293826,5.018008697860399,0
4,0.9,2,lognormal,6,-0.12647081296415763,0.12137086517108807,4.686854298129694,0
4,0.9,3,uniform,1,1.209274193803763,0.01939057466961695,6.728342272140491,1
4,0.9,3,uniform,2,0.9117970423978976,0.02192304349087369,5.626654529134098,1
4,0.9,3,uniform,3,0.7507737519811082,0.01900958224092644,4.982613011483886,1
4,0.9,3,uniform,4,0.7149876912160797,0.0245743415361119,4.442583295097804,1
4,0.9,3,uniform,5,0.6311162006484308,0.022726453515302947,4.072983938671967,1
4,0.9,3,uniform,6,0.5852687278228994,0.01807446646644434,3.7461232116213377,1
4,0.9,3,gaussian,1,0.0009272186150912631,0.02866132612009514,6.728342272140491,0
4,0.9,3,gaussian,2,0.0827393876956748,0.03815537702165268,5.626654529134098,0
4,0.9,3,gaussian,3,0.08886946369957016,0.04000065616532202,4.982613011483886,0
4,0.9,3,gaussian,4,0.13462018448083324,0.05418558575331605,4.442583295097804,0
4,0.9,3,gaussian,5,0.1397142656453667,0.047384714975143724,4.072983938671967,0
4,0.9,3,gaussian,6,0.13480488293742265,0.05127200588043893,3.7461232116213377,0
4,0.9,3,lognormal,1,0.0850903373712395,0.04157804712300502,6.728342272140491,0
4,0.9,3,lognormal,2,0.25112185065488735,0.074317847850781,5.626654529134098,0
4,0.9,3,lognormal,3,0.20416753545591693,0.08804983904010198,4.982613011483886,0
4,0.9,3,lognormal,4,0.2511671986173747,0.09528570236595009,4.442583295097804,0
4,0.9,3,lognormal,5,0.31796057344632,0.11736705004075863,4.072983938671967,0
4,0.9,3,lognormal,6,0.27871154437834056,0.10057275606668303,3.7461232116213377,0
4,0.9,4,uniform,1,1.8616736902032676,0.02335466574605047,7.343908960078774,1
4,0.9,4,uniform,2,1.2865467130747321,0.01658413335301514,6.535823966745515,1
4,0.9,4,uniform,3,1.1716131037805964,0.022711431237321833,5.840914357115028,1
4,0.9,4,uniform,4,1.3249362379440939,0.017893973628747253,5.114637515871287,1
4,0.9,4,uniform,5,1.2544802339687795,0.023263230916535156,4.731815164684292,1
4,0.9,4,uniform,6,1.2940952673508006,0.014822387289732898,4.318300986913474,1
4,0.9,4,gaussian,1,-0.0028765737282414605,0.0344125719972486,7.343908960078774,0
4,0.9,4,gaussian,2,-0.21026487168609442,0.035709394979616706,6.535823966745515,0
4,0.9,4,gaussian,3,-0.153127711732723,0.039918918448901636,5.840914357115028,0
4,0.9,4,gaussian,4,0.08276516246472099,0.0450508057718965,5.114637515871287,0
4,0.9,4,gaussian,5,0.06596387625203537,0.05500486885960775,4.731815164684292,0
4,0.9,4,gaussian,6,0.17389156726606725,0.05631343668930221,4.318300986913474,0
4,0.9,4,lognormal,1,-0.5595110877584286,0.05780591245309758,7.343908960078774,0
4,0.9,4,lognormal,2,-0.7311819055690716,0.05935535203740512,6.535823966745515,0
4,0.9,4,lognormal,3,-0.6501879742509331,0.09165739462677563,5.840914357115028,0
4,0.9,4,lognormal,4,-0.43051929225125374,0.08402170024728266,5.114637515871287,0
4,0.9,4,lognormal,5,-0.4444313305244254,0.10352862895160239,4.731815164684292,0
4,0.9,4,lognormal,6,-0.3441538256114507,0.10633964251437916,4.318300986913474,0
4,0.9,5,uniform,1,1.9877978489124528,0.024235727676124787,7.459024067033385,1
4,0.9,5,uniform,2,1.4053199115486485,0.023523765821088515,6.656371642001027,1
4,0.9,5,uniform,3,1.5423472640979048,0.016987849224195883,5.715140820487641,1
4,0.9,5,uniform,4,1.4351421075419148,0.022829696426867864,5.242317089181061,1
4,0.9,5,uniform,5,1.379175839019271,0.01926463832994401,4.8442224550361095,1
4,0.9,5,uniform,6,1.4492646509480869,0.01750818063546871,4.413881488140457,1
4,0.9,5,gaussian,1,0.014253336406535588,0.031265757222292447,7.459024067033385,0
4,0.9,5,gaussian,2,-0.20928924402833893,0.033681534255683224,6.656371642001027,0
4,0.9,5,gaussian,3,0.0792646430711379,0.04081237094399058,5.715140820487641,0
4,0.9,5,gaussian,4,0.0825285017984978,0.04633947328569265,5.242317089181061,0
4,0.9,5,gaussian,5,0.07821522721785623,0.05013035901260381,4.8442224550361095,0
4,0.9,5,gaussian,6,0.19526494544310857,0.059318762245912135,4.413881488140457,0
4,0.9,5,lognormal,1,-0.5211998688916095,0.05400108076091567,7.459024067033385,0
4,0.9,5,lognormal,2,-0.6886471068299151,0.08927746305186263,6.656371642001027,0
4,0.9,5,lognormal,3,-0.40304469890017813,0.08756535803225084,5.715140820487641,0
4,0.9,5,lognormal,4,-0.40254982592471666,0.1119441823558882,5.242317089181061,0
4,0.9,5,lognormal,5,-0.38584740994439404,0.11454213651706045,4.8442224550361095,0
4,0.9,5,lognormal,6,-0.26481274791323095,0.12696521720311935,4.413881488140457,0
4,0.9,6,uniform,1,1.0851925959520825,0.019530215999593436,6.404776355139129,1
4,0.9,6,uniform,2,0.8591358742956849,0.01280032216998223,5.248377316568745,1
4,0.9,6,uniform,3,0.7232617603129396,0.023917591139607754,4.567313510669897,1
4,0.9,6,uniform,4,0.6528533960743879,0.0159069682018814,4.065891079856489,1
4,0.9,6,uniform,5,0.7053479041369575,0.02425126129559789,3.5622816026354687,1
4,0.9,6,uniform,6,0.5970319920590663,0.011990281689015697,3.301570715548446,1
4,0.9,6,gaussian,1,0.007163696607696224,0.027877531672590525,6.404776355139129,0
4,0.9,6,gaussian,2,0.14107990655892166,0.04058638950692928,5.248377316568745,0
4,0.9,6,gaussian,3,0.163666743903212,0.032775113460911505,4.567313510669897,0
4,0.9,6,gaussian,4,0.18801251182292322,0.04994739833050881,4.065891079856489,0
4,0.9,6,gaussian,5,0.3214212504447693,0.05692524613787986,3.5622816026354687,0
4,0.9,6,gaussian,6,0.24232944517515165,0.05671783704765221,3.301570715548446,0
4,0.9,6,lognormal,1,0.14812758908947998,0.0584879414730223,6.404776355139129,0
4,0.9,6,lognormal,2,0.32108312703774455,0.07284538750634277,5.248377316568745,0
4,0.9,6,lognormal,3,0.36274328691612556,0.09729437900674569,4.567313510669897,0
4,0.9,6,lognormal,4,0.391238917577982,0.11964086346889695,4.065891079856489,0
4,0.9,6,lognormal,5,0.5554403868850062,0.12816195761626228,3.5622816026354687,0
4,0.9,6,lognormal,6,0.4530148298459675,0.09255137424995245,3.301570715548446,0
4,0.9,7,uniform,1,1.8119481911479598,0.017813640206326194,7.207693254358657,1
4,0.9,7,uniform,2,1.182168693167851,0.017466782023565983,6.4658571149653135,1
4,0.9,7,uniform,3,1.1860170963353625,0.018172115020545533,5.644901101633147,1
4,0.9,7,uniform,4,1.2433551789314548,0.0196101016037125,5.0112619477194285,1
4,0.9,7,uniform,5,1.225656788507524,0.021044664341530423,4.581024484682512,1
4,0.9,7,uniform,6,1.2042146166214724,0.020088519751033505,4.231259918721042,1
4,0.9,7,gaussian,1,0.011004066498922604,0.04035210024219126,7.207693254358657,0
4,0.9,7,gaussian,2,-0.27369398131440104,0.04587377013180749,6.4658571149653135,0
4,0.9,7,gaussian,3,-0.11358948724501783,0.03254391975592468,5.644901101633147,0
4,0.9,7,gaussian,4,0.04076817850991166,0.046607722572927696,5.0112619477194285,0
4,0.9,7,gaussian,5,0.07677877251229148,0.031614331464601984,4.581024484682512,0
4,0.9,7,gaussian,6,0.12249089576369698,0.05247260677830925,4.231259918721042,0
4,0.9,7,lognormal,1,-0.2580086703190192,0.06772187086663635,7.207693254358657,0
4,0.9,7,lognormal,2,-0.5021789567541406,0.09654491894751242,6.4658571149653135,0
4,0.9,7,lognormal,3,-0.3208507591850891,0.07907307329463555,5.644901101633147,0
4,0.9,7,lognormal,4,-0.16597855448293863,0.08745603327025803,5.0112619477194285,0
4,0.9,7,lognormal,5,-0.12325383250516442,0.09011382465480215,4.581024484682512,0
4,0.9,7,lognormal,6,-0.10873827064691977,0.10028673141305877,4.231259918721042,0
4,0.9,8,uniform,1,1.8044083989544886,0.01871652130555019,7.016846855063414,1
4,0.9,8,uniform,2,1.1932599266249353,0.01331817593645764,6.24718013316666,1
4,0.9,8,uniform,3,1.223164593292534,0.022909227404203595,5.408436968434289,1
4,0.9,8,uniform,4,1.1801159419445826,0.015943733544584775,4.867126445449602,1
4,0.9,8,uniform,5,1.1109482872626115,0.02415838481529161,4.489390714002769,1
4,0.9,8,uniform,6,1.0653160900551129,0.021223856630443492,4.165682401130549,1
4,0.9,8,gaussian,1,0.005031422262239182,0.028832613985509358,7.016846855063414,1
4,0.9,8,gaussian,2,-0.24965684161558954,0.04335434301342695,6.24718013316666,1
4,0.9,8,gaussian,3,-0.054968644202056716,0.0442505493943809,5.408436968434289,1
4,0.9,8,gaussian,4,0.004187828768860591,0.03935201370901059,4.867126445449602,1
4,0.9,8,gaussian,5,-0.017754486022661276,0.03831427739805659,4.489390714002769,1
4,0.9,8,gaussian,6,-0.015053097294453366,0.04891305034242591,4.165682401130549,1
4,0.9,8,lognormal,1,-0.22069433304474995,0.052445282179023084,7.016846855063414,0
4,0.9,8,lognormal,2,-0.44693948662129035,0.058898307531235976,6.24718013316666,0
4,0.9,8,lognormal,3,-0.22098294061946788,0.09342243467654944,5.408436968434289,0
4,0.9,8,lognormal,4,-0.18349419585850857,0.06918656098043048,4.867126445449602,0
4,0.9,8,lognormal,5,-0.18419813916296235,0.13418271779806465,4.489390714002769,0
4,0.9,8,lognormal,6,-0.2183646400608521,0.12723160353266305,4.165682401130549,0
4,0.9,9,uniform,1,1.3954777916335592,0.012510848836130774,6.76576262450405,1
4,0.9,9,uniform,2,1.0546648167212922,0.022535436291562252,5.713947924365345,1
4,0.9,9,uniform,3,1.0690588255838378,0.018097172161582263,4.88824321082681,1
4,0.9,9,uniform,4,0.9919786448903789,0.023693796407316607,4.376843004191029,1
4,0.9,9,uniform,5,0.9739847738042342,0.017632936338141333,3.957539004726542,1
4,0.9,9,uniform,6,0.9127699222299959,0.018325450360610368,3.657970059351167,1
4,0.9,9,gaussian,1,-0.007261529292287072,0.033923623439905896,6.76576262450405,0
4,0.9,9,gaussian,2,0.033349453355927317,0.03817138283555191,5.713947924365345,0
4,0.9,9,gaussian,3,0.20132662275362811,0.03858412598188644,4.88824321082681,0
4,0.9,9,gaussian,4,0.23497783310186193,0.02910485073366042,4.376843004191029,0
4,0.9,9,gaussian,5,0.28777740565437915,0.04986069957696368,3.957539004726542,0
4,0.9,9,gaussian,6,0.23266737673580007,0.04450378572956356,3.657970059351167,0
4,0.9,9,lognormal,1,-0.0816911429981042,0.061085707872197754,6.76576262450405,0
4,0.9,9,lognormal,2,-0.003567777682008888,0.06969510754566571,5.713947924365345,0
4,0.9,9,lognormal,3,0.1591132757852387,0.07875728945861434,4.88824321082681,0
4,0.9,9,lognormal,4,0.23113970127757977,0.11902897248979256,4.376843004191029,0
4,0.9,9,lognormal,5,0.32606005025677787,0.11787672765473654,3.957539004726542,0
4,0.9,9,lognormal,6,0.22372425199924484,0.11427218775077792,3.657970059351167,0
4,0.95,0,uniform,1,1.4457382486949948,0.015170294532219047,7.336568538882813,1
4,0.95,0,uniform,2,0.970162297730516,0.024092435755121787,6.428209824346972,1
4,0.95,0,uniform,3,0.8079669794786426,0.019503338029865647,5.781600741377526,1
4,0.95,0,uniform,4,0.7526452307642391,0.01549741503214582,5.243588567064356,1
4,0.95,0,uniform,5,0.8192788186984208,0.025930832228827916,4.7388261751481755,1
4,0.95,0,uniform,6,0.7800983797164225,0.01926734167534344,4.410323593860731,1
4,0.95,0,gaussian,1,0.005908396421285822,0.027282861734520387,7.336568538882813,0
4,0.95,0,gaussian,2,-0.10640530424048578,0.04748269055742481,6.428209824346972,0
4,0.95,0,gaussian,3,-0.09950712332519185,0.04631873550135532,5.781600741377526,0
4,0.95,0,gaussian,4,-0.06389151475298593,0.04505844550173088,5.243588567064356,0
4,0.95,0,gaussian,5,0.07788936922385048,0.0423450605862687,4.7388261751481755,0
4,0.95,0,gaussian,6,0.05901255462313948,0.04136458409594371,4.410323593860731,0
4,0.95,0,lognormal,1,-0.10823760854079456,0.06142337572465403,7.336568538882813,0
4,0.95,0,lognormal,2,-0.19591775693512048,0.08052024276401414,6.428209824346972,0
4,0.95,0,lognormal,3,-0.17002683038402733,0.09411455346248927,5.781600741377526,0
4,0.95,0,lognormal,4,-0.11022866072915072,0.13687847392049837,5.243588567064356,0
4,0.95,0,lognormal,5,0.03429295877278449,0.1238638365337041,4.7388261751481755,0
4,0.95,0,lognormal,6,0.015677387705443024,0.10909556077909009,4.410323593860731,0
4,0.95,1,uniform,1,1.3489322470847123,0.025914778015947642,6.856290746612976,1
4,0.95,1,uniform,2,1.0141782486691282,0.022012265678376476,5.804094803154853,1
4,0.95,1,uniform,3,0.873770862074525,0.020017126273997172,5.1341726299513795,1
4,0.95,1,uniform,4,0.8021140205997606,0.022683081627866863,4.638169010547075,1
4,0.95,1,uniform,5,0.8360785850399068,0.01971093135491885,4.147769548164914,1
4,0.95,1,uniform,6,0.8418176275065492,0.022427387896699583,3.770493967114357,1
4,0.95,1,gaussian,1,-0.005242217005136496,0.03033613774825535,6.856290746612976,0
4,0.95,1,gaussian,2,0.04322761827056709,0.027914616058191254,5.804094803154853,0
4,0.95,1,gaussian,3,0.06534941413088369,0.04726777236749714,5.1341726299513795,0
4,0.95,1,gaussian,4,0.054702479421822936,0.05390338679298285,4.638169010547075,0
4,0.95,1,gaussian,5,0.16378344487093788,0.05597101726019848,4.147769548164914,0
